conversion_date,campaign_name,click_device_id,conversion_device_id,click_ip,conversion_ip,conversion_id,vendor_name,app_id,status,track_type,repeated
2018-07-24,MarvelCoC_iOS_US,"","",172.58.21.201,,C7EAF4562A7147D48B608E0B8AD0,Cross Audience,4583b909,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,FBC33236-C0F8-42EB-BADC-6C77F237BBA7,FBC33236-C0F8-42EB-BADC-6C77F237BBA7,52.90.169.155,97.104.225.76,7e794934d1e448b894f84d3b65396ca8,Bold Screen,57_31390709,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.212.204,,d4882Q47M1OGMRIF1RM4H05S,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-28402-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.236.58,,dFKGN5932EE2B8IF1R6S8E6I,PerforMarkt,23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.212.204,,d4882Q47M1OGMRIF1RM4H05S,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-28402-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.212.204,,d4882Q47M1OGMRIF1RM4H05S,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-28402-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"",BDDB3215-67A4-4D3C-A430-86907EDA917B,107.77.205.65,107.77.205.65,B959A6D95F464C61934A0A731F71,Cross Audience,330c0054,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"",B05A91C4-CEA7-4AF8-A086-A701D3203C28,107.77.212.204,107.77.212.204,d4882Q47M1OGMRIF1RM4H05S,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-28402-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,5C15424A-F14C-4680-B22E-E27DC58922DD,"",52.77.166.228,,req~4f18edf4-dde6-4080-84d8-5307b07d1428___str~31391599___cam~4129219___cre~6530056___exc~203___bun~1390992134___pay~2.799999952316284___clk~8237fba3-99ef-413c-9d75-a5be96a3326e,Sift Media,31391599,MANNUAL STOPPED,8,f
2018-07-24,MarvelCoC_iOS_US,"",089BFB78-9816-4B78-91B5-EC9918115C86,205.237.164.183,205.237.164.183,f71a100b0ec44a42b8548c648c2de59c,Bold Screen,78_1442_1228_a09205_99681247b,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.223.81,,dN58VLQ1Q1BROGHFHRT3Q062,PerforMarkt,bb78609d-3320-101646-09f3b0e6-ee3f-48ff-a309-a5375efbf6ef,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.197.13,,dKANDFG6OCI6U0GFH2ICMD0K,PerforMarkt,bb78609d-3330-155560-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.225.125,,dLOU8C3I6R0MUEHF1RLDUS6U,PerforMarkt,bb78609d-3320-101646-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",68.34.97.55,,D92A737D09D74098B76A399A1177,Cross Audience,bde3ac5b,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",68.40.122.174,68.40.122.174,5aaea86e591f45ad89b1b8d769a519f7,Bold Screen,78_1442_1228_a09205_99681137b,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",68.229.39.24,,83441c8468dc4c5fa8cd763b09390ca0,Bold Screen,78_1442_1228_a09205_99681357b,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.237.79,,d09R9FM2I7ARBA9F17606H7E,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,t
2018-07-24,MarvelCoC_iOS_US,"","",68.229.39.24,,83441c8468dc4c5fa8cd763b09390ca0,Bold Screen,78_1442_1228_a09205_99681357b,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",99.43.137.71,,94f7f679db444e758b10d9abac108906,Bold Screen,78_1442_1228_a09205_99681467b,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",24.125.6.237,,91a9474f408c460cb497a744b8e14f63,Bold Screen,78_1442_1228_a09205_99681137b,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",172.56.27.28,,dC3HP6NDGT5HKVKEH5BITJ2O,PerforMarkt,2318904-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,7,f
2018-07-24,MarvelCoC_iOS_US,"","",172.56.27.28,,dC3HP6NDGT5HKVKEH5BITJ2O,PerforMarkt,2318904-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,7,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.201.36,,wURVN3INA1PC9BDFHI90E1PO,Wavefield,91207b7a-0495-4b2c-be15-2ea5c7e529ef1256937,INSTALL DECAY THRESHOLD,7,f
2018-07-24,MarvelCoC_iOS_US,"",BC372086-8F5B-497E-B7E5-317D2179323D,99.43.137.71,99.43.137.71,94f7f679db444e758b10d9abac108906,Bold Screen,78_1442_1228_a09205_99681467b,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",68.229.39.24,,83441c8468dc4c5fa8cd763b09390ca0,Bold Screen,78_1442_1228_a09205_99681357b,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",24.125.6.237,,91a9474f408c460cb497a744b8e14f63,Bold Screen,78_1442_1228_a09205_99681137b,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",68.229.39.24,,83441c8468dc4c5fa8cd763b09390ca0,Bold Screen,78_1442_1228_a09205_99681357b,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.225.171,,d0HF0UI211F9HRDEHEK69JC4,PerforMarkt,55ce6a9d-5521-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,7,f
2018-07-24,MarvelCoC_iOS_US,"",9750729B-C372-4B65-837A-E68CFC2114A9,24.125.6.237,24.125.6.237,91a9474f408c460cb497a744b8e14f63,Bold Screen,78_1442_1228_a09205_99681137b,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"",C1ACBC45-5CA7-4559-B19C-4940001DD27B,68.229.39.24,68.229.39.24,83441c8468dc4c5fa8cd763b09390ca0,Bold Screen,78_1442_1228_a09205_99681357b,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.199.155,,d1VLJKU3DSU2U2SDHAI12FE4,PerforMarkt,2318904-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",136.32.153.144,,c3959af2788043368e01564cbc65cde4,Bold Screen,78_1442_1228_a09205_99681247b,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,A63E5308-EB1C-4658-9944-4F1B29EE168D,A63E5308-EB1C-4658-9944-4F1B29EE168D,52.90.230.244,74.110.204.219,040a3f3db2494baba938b3495fc6aebb,Bold Screen,57_31998508,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",64.30.179.37,64.30.179.37,585886DA6B0849ADB40D83EA8611,Cross Audience,c47eed30,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,72110234-EE36-4FC6-9FD9-2904A5510C8A,72110234-EE36-4FC6-9FD9-2904A5510C8A,52.220.124.103,71.28.235.11,cd9c1cb4bae24cc2b0cd32e1d6b32e1c,Bold Screen,57_31653611,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.193.140,,dF3UK7FN50JCIJEF19GF0RA4,PerforMarkt,2318904-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,77793DA6-1DA5-42DC-8B8E-C907C943E1D3,77793DA6-1DA5-42DC-8B8E-C907C943E1D3,52.77.166.228,185.89.216.237,30353e586cd146bebbf789f53d782ad6,Bold Screen,57_31390718,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,27E782FA-4CF8-451D-8C93-AB814F16FA9F,27E782FA-4CF8-451D-8C93-AB814F16FA9F,52.77.166.228,24.63.226.181,9b9e0a31470b4448a7318b52e12ec689,Bold Screen,57_31587647,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",66.87.149.74,,dAP7ANMK8JB998IFHAG39U4M,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-101646-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,BC3A79BC-D0CC-4239-B08C-B8AE6750D8AD,BC3A79BC-D0CC-4239-B08C-B8AE6750D8AD,34.229.223.66,99.135.173.130,0d2f89c781b347fda47144d13f630217,Bold Screen,57_32667181,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.196.160,,79ad520060844123b31c6f476b9cf60d,Bold Screen,78_1442_1228_a09205_99681797b,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,FB3A8EF6-8EC3-4FD1-B73F-E413543B21AC,FB3A8EF6-8EC3-4FD1-B73F-E413543B21AC,54.85.176.222,69.73.47.147,af367642f6a349a6b2416b8c0018a515,Bold Screen,57_32016773,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.22.50,,dCEGUNJL3PGML4GF1PMKKQ4M,PerforMarkt,bb78609d-3330-155560-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,8109A7A3-670A-4043-BBAB-8227CF138FE4,8109A7A3-670A-4043-BBAB-8227CF138FE4,52.220.124.103,73.131.56.68,9e14d1a7cb66466584492d80b77c7534,Bold Screen,57_31390709,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,2CBF836E-17FA-451D-ADDD-14273C02C897,2CBF836E-17FA-451D-ADDD-14273C02C897,54.158.166.133,66.175.211.76,02e20da4670942498e044af6b1a78eb5,Bold Screen,57_31888919,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"",2C6C1E95-2032-47DD-9E8C-F5EB3FF53CE5,107.195.184.97,107.195.184.97,b4040bf16d344f308068dc7f6f50cc66,Bold Screen,78_1442_1228_a09205_99681917b,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",174.233.136.220,174.233.136.220,2508477071b440f1b7d82e753c66282b,Bold Screen,78_1442_1228_a09205_99681797b,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",63.143.17.82,63.143.17.82,e718e0b1184440b08d209f6e5848241b,Bold Screen,78_1442_1228_a09205_99681357b,OVER CAP,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.225.125,,dLOU8C3I6R0MUEHF1RLDUS6U,PerforMarkt,bb78609d-3320-101646-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.16.254,,d1UKHC1UVHJBBGHFHTKHGQ8U,PerforMarkt,2318904-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.235.99,,d0S9EV3LVL63UCHF16FSB33C,PerforMarkt,23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"",CD67031E-F2EA-44D4-A991-2E437EC5CBF2,73.237.38.184,73.237.38.184,505116909b7241d393aa53ac92306aa6,Bold Screen,78_1442_1228_a09205_99681577b,3rd PARTY REJECT,2,f
2018-07-24,MarvelCoC_iOS_US,"","",207.98.221.228,,30949267D46D492583B73757C02D,Cross Audience,f20a01d8,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"",BA716540-45C6-42FD-8D00-0FC37FFCD839,107.242.117.8,107.242.117.8,dTMV47QB7L25E7IFHEQNQ254,PerforMarkt,bb78609d-3330-155560-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.214.56,,dU5R1C90FLGSCU8E131K5KCU,PerforMarkt,4a3eb781-2222-101646-09f3b0e6-ee3f-48ff-a309-a5375efbf6ef,INSTALL DECAY THRESHOLD,7,f
2018-07-24,MarvelCoC_iOS_US,"","",72.198.185.39,,EECF139FB0C34F968AC9566707E7,Cross Audience,d389ebcc,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.231.6,,d23R5NQFP76B30GF1KQU1G6U,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.236.58,,dFKGN5932EE2B8IF1R6S8E6I,PerforMarkt,23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.235.99,,d0S9EV3LVL63UCHF16FSB33C,PerforMarkt,23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.205.19,,wFIGKIECI7AD1A9F1R8GRL8K,Wavefield,a305d0e8-3c04-4973-855d-7d9eb7b9bc805781992,INSTALL DECAY THRESHOLD,8,t
2018-07-24,MarvelCoC_iOS_US,"","",107.77.236.58,,dFKGN5932EE2B8IF1R6S8E6I,PerforMarkt,23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.209.109,,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.236.58,,dFKGN5932EE2B8IF1R6S8E6I,PerforMarkt,23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.209.109,,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.5.55,,dJQ662NJ67UEGGHFHAAH62ES,PerforMarkt,2318904-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",207.98.221.228,,30949267D46D492583B73757C02D,Cross Audience,f20a01d8,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",172.58.225.146,,w16AUO9R2LLG05CFH0GT4FI0,Wavefield,ae94c851-d7a4-4281-8ccd-26b8f97f15e51268548,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.193.140,,dF3UK7FN50JCIJEF19GF0RA4,PerforMarkt,2318904-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.213.153,,dJV95OSB5OIP8GHF1KKIL7EK,PerforMarkt,bb78609d-3330-101646-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.216.132,,dIUQLEQD10SMUDHF13556Q52,PerforMarkt,23189-f4c3dbbd-f8e6-4d8c-bf6c-04b302b3cca8,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.197.48,,dEDRPU3GD279N7IF1HL0QC44,PerforMarkt,bb78609d-3320-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.231.6,,d23R5NQFP76B30GF1KQU1G6U,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.209.109,,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.203.138,,dBLLF8PLB4URT8IF1PQN9N7C,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.209.109,,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.216.132,,dIUQLEQD10SMUDHF13556Q52,PerforMarkt,23189-f4c3dbbd-f8e6-4d8c-bf6c-04b302b3cca8,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.219.188,,dAOO4VUFSGNNQ7IFHLJ99A2Q,PerforMarkt,bb78609d-3330-101646-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.235.99,,d0S9EV3LVL63UCHF16FSB33C,PerforMarkt,23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.197.86,,dJ769UFPA3B4K7IFHFODMQE6,PerforMarkt,bb78609d-3331-23189-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"",63DC080B-D803-452B-BE1E-F2DF9CC495D1,107.77.219.188,107.77.219.188,dAOO4VUFSGNNQ7IFHLJ99A2Q,PerforMarkt,bb78609d-3330-101646-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.216.132,,dIUQLEQD10SMUDHF13556Q52,PerforMarkt,23189-f4c3dbbd-f8e6-4d8c-bf6c-04b302b3cca8,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.209.109,,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.209.109,,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.20.42,99.203.20.42,dMNHQC5C69LQ68IF192PHO8S,PerforMarkt,bb78609d-3320-101646-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.10.77,,dLGNULTKRNTMA8IF149TB77M,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"",2D1B7827-0F3C-4060-8DF4-20E41D798469,107.77.209.109,107.77.209.109,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.197.48,,dEDRPU3GD279N7IF1HL0QC44,PerforMarkt,bb78609d-3320-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.203.138,,dBLLF8PLB4URT8IF1PQN9N7C,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",67.170.91.160,,76F311BED4EA4F218B85CA8FB5DB,Cross Audience,4096eef3,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",207.98.221.228,,30949267D46D492583B73757C02D,Cross Audience,f20a01d8,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.10.77,,dLGNULTKRNTMA8IF149TB77M,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.10.77,,dLGNULTKRNTMA8IF149TB77M,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.203.138,,dBLLF8PLB4URT8IF1PQN9N7C,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"",B9B8F58A-085C-4F58-9087-7C84440D72E5,107.77.236.58,107.77.236.58,dFKGN5932EE2B8IF1R6S8E6I,PerforMarkt,23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.197.48,,dEDRPU3GD279N7IF1HL0QC44,PerforMarkt,bb78609d-3320-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.225.208,,d772MCQS8MQNJTIFHBMGHVCU,PerforMarkt,23189-f4c3dbbd-f8e6-4d8c-bf6c-04b302b3cca8,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"",CA3CFCC3-A9F5-4E71-A826-6B25706EE8FC,107.77.232.52,107.77.232.52,d1ERC5FPHHMPDSIFH1KSI0E8,PerforMarkt,bb78609d-3330-23189-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"",C542B08A-C20F-4CAC-AC49-528C4D9303C5,107.77.225.208,107.77.225.208,d772MCQS8MQNJTIFHBMGHVCU,PerforMarkt,23189-f4c3dbbd-f8e6-4d8c-bf6c-04b302b3cca8,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.203.116,,d4TK30N70KTAVFEFHA8PQICM,PerforMarkt,bb78609d-3330-101646-9e0bd3da-fecf-445f-9a72-2a5bb60c9128,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.201.123,,dQK4ADT7LPL2RNAFH6KNQ0AO,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"",2272EDBF-49F4-4102-8241-9B2C163EFE68,40.130.194.187,40.130.194.187,a3f7b48218bf4b88b5bed84161795474,Bold Screen,78_1442_1228_a09205_99681577b,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.209.109,,dVIJK55R8T6098IFHHJK1FDI,PerforMarkt,10164604-5930b877-7477-4737-bc50-425891121fb9,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.236.58,,dFKGN5932EE2B8IF1R6S8E6I,PerforMarkt,23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.215.60,,dBDSC9N4JQ0NDTIFHAA4K01E,PerforMarkt,bb78609d-3330-101646-09f3b0e6-ee3f-48ff-a309-a5375efbf6ef,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.215.60,,dBDSC9N4JQ0NDTIFHAA4K01E,PerforMarkt,bb78609d-3330-101646-09f3b0e6-ee3f-48ff-a309-a5375efbf6ef,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.206.209,107.77.206.209,wEBD5FN4BF6EBUIFHH8UPSJI,Wavefield,91207b7a-0495-4b2c-be15-2ea5c7e529ef1259751,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",136.32.95.98,,f0ef2bf694ed4c7c9883a2acf9e6f941,Bold Screen,78_1442_1228_a09205_99681247b,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",107.77.236.129,,dC6LB3E6M34VUOGF1GBL466K,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-3c63188c-36df-4858-8977-fee48cc46ebb,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"",9D249EB1-0828-4D92-9A02-AF66624F1AF8,107.77.215.60,107.77.215.60,dBDSC9N4JQ0NDTIFHAA4K01E,PerforMarkt,bb78609d-3330-101646-09f3b0e6-ee3f-48ff-a309-a5375efbf6ef,INSTALL DECAY THRESHOLD,2,f
2018-07-24,MarvelCoC_iOS_US,"","",136.32.95.98,,f0ef2bf694ed4c7c9883a2acf9e6f941,Bold Screen,78_1442_1228_a09205_99681247b,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.27.135,,d2UAAE2QHUPEU7IF1V1C9CDS,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,8,f
2018-07-24,MarvelCoC_iOS_US,"","",99.203.27.135,,d2UAAE2QHUPEU7IF1V1C9CDS,PerforMarkt,bb78609d-e7b7-451e-9188-c182d2133d1c-23189-5fbace31-1dcf-4d81-a10c-3556be02d0ea,INSTALL DECAY THRESHOLD,4,f
2018-07-24,MarvelCoC_iOS_US,"",A8B0E4F5-0C48-4861-889D-818BB9F6F34A,136.32.95.98,136.32.95.98,f0ef2bf694ed4c7c9883a2acf9e6f941,Bold Screen,78_1442_1228_a09205_99681247b,INSTALL DECAY THRESHOLD,2,f
